,gasrig_count,gas_price,gaswell_count,gasimports_amount,gasconsumption_amount
2001-07-20,-1.6774193548387757,-0.17999999999999972,12.774193548387302,-0.7247096774193551,4.587548387096831
2001-07-21,-1.6774193548387757,-0.023333333333332984,12.774193548386847,-0.7247096774193551,4.587548387096831
2001-07-22,-1.6774193548385483,0.033333333333333215,12.774193548386847,-0.7247096774193551,4.587548387096831
2001-07-23,-1.6774193548387757,0.033333333333333215,12.774193548387302,-0.7247096774193551,4.587548387096831
2001-07-24,-1.6774193548387757,-0.0033333333333334103,12.774193548387302,-0.7247096774193551,4.587548387096831
2001-07-25,-1.6774193548387757,0.040000000000000036,12.774193548387302,-0.7247096774193551,4.587548387096831
2001-07-26,-1.6774193548387757,0.2599999999999998,12.774193548386847,-0.7247096774193551,4.587548387096831
2001-07-27,-1.6774193548385483,0.0,12.774193548386847,-0.7247096774193551,4.587548387096604
2001-07-28,-1.6774193548387757,-0.12666666666666648,12.774193548387302,-0.7247096774193551,4.587548387096604
2001-07-29,-1.6774193548387757,0.1466666666666665,12.774193548387302,-0.7247096774193551,4.587548387096831
2001-07-30,-1.6774193548385483,0.1466666666666665,12.774193548386847,-0.7247096774193551,4.587548387096831
2001-07-31,-1.6774193548387757,0.1033333333333335,12.774193548386847,-0.7247096774193551,4.587548387096831
2001-08-01,-1.6774193548387757,-0.009999999999999787,12.774193548387302,-0.7247096774193551,4.587548387096831
2001-08-02,-2.7741935483870748,-0.16000000000000014,-2.806451612902947,-1.6034516129032,-3.3530000000000655
2001-08-03,-3.870967741935374,-0.20999999999999996,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-04,-3.870967741935374,-0.08666666666666645,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-05,-3.8709677419356012,0.0066666666666663765,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-06,-3.8709677419354875,0.0066666666666663765,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-07,-3.8709677419354875,0.09333333333333371,-18.387096774193196,-2.4821935483871016,-11.293548387096962
2001-08-08,-3.8709677419354875,0.040000000000000036,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-09,-3.8709677419354875,-0.06000000000000005,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-10,-3.8709677419354875,-0.11999999999999966,-18.387096774193196,-2.4821935483871016,-11.293548387096962
2001-08-11,-3.8709677419354875,-0.10666666666666647,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-12,-3.8709677419354875,0.0066666666666663765,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-13,-3.8709677419354875,0.0066666666666663765,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-14,-3.8709677419354875,0.05333333333333323,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-15,-3.8709677419354875,0.1499999999999999,-18.387096774193196,-2.4821935483871016,-11.293548387096962
2001-08-16,-3.8709677419354875,0.41000000000000014,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-17,-3.8709677419354875,0.0900000000000003,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-18,-3.8709677419354875,-0.24333333333333318,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-19,-3.8709677419354875,-0.046666666666666856,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-20,-3.8709677419354875,-0.046666666666666856,-18.387096774193196,-2.4821935483871016,-11.293548387096962
2001-08-21,-3.8709677419354875,-0.013333333333333197,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-22,-3.8709677419354875,0.03000000000000025,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-23,-3.8709677419354875,-0.31000000000000005,-18.387096774193196,-2.4821935483871016,-11.293548387096735
2001-08-24,-3.8709677419354875,-0.43000000000000016,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-25,-3.8709677419354875,-0.15333333333333332,-18.38709677419365,-2.4821935483871016,-11.293548387096962
2001-08-26,-3.8709677419354875,-0.10666666666666691,-18.387096774193424,-2.4821935483871016,-11.293548387096735
2001-08-27,-3.8709677419354875,-0.10666666666666691,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-28,-3.8709677419354875,-0.09333333333333327,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-08-29,-3.8709677419354875,-0.1499999999999999,-18.38709677419365,-2.4821935483870448,-11.293548387096735
2001-08-30,-3.8709677419354875,-0.09999999999999964,-18.387096774193424,-2.4821935483871016,-11.293548387096962
2001-08-31,-3.870967741935374,-0.31000000000000005,-18.387096774193424,-2.4821935483871584,-11.293548387096735
2001-09-01,-3.8709677419354875,-0.30000000000000027,-18.38709677419365,-2.4821935483871016,-11.293548387096735
2001-09-02,-3.9021505376344976,0.040000000000000036,-3.1602150537635225,-0.8660967741935224,-0.481940860215218
2001-09-03,-3.9333333333332803,0.040000000000000036,12.066666666666606,0.75,10.329666666666753
2001-09-04,-3.9333333333332803,0.040000000000000036,12.066666666666606,0.75,10.329666666666753
2001-09-05,-3.933333333333394,0.1299999999999999,12.066666666666833,0.75,10.329666666666526
2001-09-06,-3.933333333333394,0.20000000000000018,12.066666666666833,0.75,10.329666666666753
2001-09-07,-3.9333333333332803,0.020000000000000018,12.066666666666606,0.75,10.329666666666753
2001-09-08,-3.9333333333332803,-0.06333333333333346,12.066666666666606,0.75,10.329666666666526
2001-09-09,-3.933333333333394,0.013333333333333197,12.066666666666606,0.75,10.329666666666753
2001-09-10,-3.933333333333394,0.013333333333333197,12.066666666666606,0.75,10.329666666666753
2001-09-11,-3.9333333333332803,0.006666666666666821,12.066666666666606,0.75,10.329666666666526
2001-09-12,-3.9333333333332803,0.06000000000000005,12.066666666666606,0.75,10.329666666666753
2001-09-13,-3.933333333333394,0.010000000000000231,12.066666666666833,0.75,10.329666666666753
2001-09-14,-3.933333333333394,-0.029999999999999805,12.066666666666833,0.75,10.329666666666526
2001-09-15,-3.9333333333332803,0.0033333333333334103,12.066666666666606,0.75,10.329666666666753
2001-09-16,-3.9333333333332803,-0.03333333333333366,12.066666666666606,0.75,10.329666666666753
2001-09-17,-3.933333333333394,-0.03333333333333366,12.066666666666606,0.75,10.329666666666526
2001-09-18,-3.9333333333332803,-0.19666666666666632,12.066666666666606,0.75,10.329666666666753
2001-09-19,-3.9333333333332803,-0.22999999999999998,12.066666666666606,0.75,10.329666666666753
2001-09-20,-3.933333333333394,-0.1200000000000001,12.066666666666606,0.75,10.329666666666526
2001-09-21,-3.933333333333394,-0.08999999999999986,12.066666666666606,0.75,10.329666666666753
2001-09-22,-3.9333333333332803,-0.036666666666666625,12.066666666666606,0.75,10.329666666666753
2001-09-23,-3.9333333333332803,-0.033333333333333215,12.066666666666606,0.75,10.329666666666526
2001-09-24,-3.933333333333394,-0.03333333333333344,12.066666666666606,0.75,10.329666666666753
2001-09-25,-3.933333333333394,-0.06666666666666687,12.06666666666706,0.75,10.329666666666753
2001-09-26,-3.9333333333332803,-0.1100000000000001,12.06666666666706,0.75,10.329666666666526
2001-09-27,-3.9333333333332803,-0.040000000000000036,12.066666666666606,0.75,10.329666666666753
2001-09-28,-3.933333333333394,-0.07999999999999985,12.066666666666606,0.75,10.329666666666753
2001-09-29,-3.9333333333332803,-0.11999999999999988,12.066666666666606,0.75,10.329666666666526
2001-09-30,-3.9333333333332803,-0.040000000000000036,12.066666666666606,0.75,10.329666666666753
2001-10-01,-3.933333333333394,-0.040000000000000036,12.066666666666606,0.75,10.329666666666753
2001-10-02,-4.805376344086085,0.07000000000000006,-5.256989247312049,-0.7562903225806394,6.838284946236399
2001-10-03,-5.677419354838662,0.22999999999999998,-22.58064516129025,-2.262580645161279,3.3469032258065
2001-10-04,-5.677419354838662,0.2999999999999998,-22.58064516129025,-2.262580645161279,3.3469032258065
2001-10-05,-5.677419354838776,0.1399999999999999,-22.58064516129025,-2.262580645161279,3.3469032258065
2001-10-06,-5.677419354838776,-0.04999999999999982,-22.58064516129025,-2.262580645161279,3.3469032258065
2001-10-07,-5.677419354838662,-0.06000000000000005,-22.580645161290704,-2.2625806451613357,3.3469032258062725
2001-10-08,-5.677419354838662,-0.06000000000000005,-22.58064516129025,-2.2625806451613357,3.3469032258065
