date,oil_price,gas_price,oilrig_count,gasrig_count,totalrig_count,onshore_count,offshore_count,totalwell_count,oilwell_count,gaswell_count,oilimports_amount_x,oilimports_amount_y,oilexports_amount_x,oilexports_amount_y,oilproduction_amount_x,oilproduction_amount_y,oilconsumption_amount_x,oilconsumption_amount_y,oilstorage_amount_x,oilstorage_amount_y,oilstoragechange_amount,oildaysofsupply,gasimports_amount,gasexports_amount,gasproduction_amount,gasconsumption_amount,gasstorage_amount,uspopulation,usemissions
2003-09-30,29.19,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-29,28.35,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-26,28.21,4.42,,,,,,,,,,12123.0,,952.0,,5734.0,,18949.0,,886376.0,,17.1,,,,,,,
2003-09-25,28.29,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-24,28.19,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-23,27.0,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-22,26.97,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-19,26.93,4.33,,,,,,,,,,12988.0,,962.0,,5739.0,,19083.0,,885790.0,,16.9,,,,,,,
2003-09-18,27.26,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-17,27.0,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-16,27.6,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-15,28.15,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-12,28.26,4.66,,,,,,,,,,13334.0,,962.0,,5703.0,,19265.0,,883161.0,,16.8,,,,,,,
2003-09-11,28.86,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-10,29.41,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-09,29.22,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-08,28.85,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-05,28.93,4.76,,,,,,,,,,12037.0,,974.0,,5727.0,,18892.0,,878240.0,,16.6,,,,,,,
2003-09-04,28.87,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-03,29.43,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-02,29.57,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-29,31.76,4.86,,,,,,,,,,13226.0,,996.0,,5723.0,,20291.0,,881246.0,,17.0,,,,,,,
2003-08-28,31.41,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-27,31.18,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-26,32.01,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-25,31.43,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-22,31.64,5.24,,,,,,,,,,12666.0,,971.0,,5736.0,,20590.0,,878418.0,,16.9,,,,,,,
2003-08-21,31.78,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-20,30.96,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-19,30.76,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-18,30.81,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-15,31.01,4.83,,,,,,,,,,12779.0,,971.0,,5750.0,,20573.0,,875376.0,,16.9,,,,,,,
2003-08-14,30.85,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-13,30.85,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-12,31.91,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-11,31.91,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-08,32.23,5.02,,,,,,,,,,12243.0,,971.0,,5747.0,,20737.0,,876824.0,,17.1,,,,,,,
2003-08-07,32.41,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-06,31.77,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-05,32.34,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-04,31.8,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-01,32.23,4.71,153.0,932.0,1090.0,979.0,111.0,3169.0,744.0,2057.0,12769.161,13022.0,947.0,981.0,5573.771,5738.0,20585.581,20003.0,897.795,876495.0,466.0,17.0,331.628,50.962,74.586,1651.58,6762.507,,
2003-07-31,30.56,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-30,30.69,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-29,30.21,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-28,29.98,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-25,30.31,4.68,,,,,,,,,,12915.0,,962.0,,5699.0,,20292.0,,871644.0,,16.8,,,,,,,
2003-07-24,30.72,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-23,30.13,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-22,30.2,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-21,31.67,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-18,31.96,5.01,,,,,,,,,,11970.0,,962.0,,5777.0,,20040.0,,869850.0,,16.7,,,,,,,
2003-07-17,31.44,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-16,31.2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-15,31.6,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-14,31.2,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-11,31.33,5.22,,,,,,,,,,12432.0,,962.0,,5770.0,,19181.0,,871489.0,,16.9,,,,,,,
2003-07-10,31.04,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-09,30.87,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-08,30.32,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-07,30.08,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-03,30.39,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-02,30.29,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-01,30.41,5.22,153.0,924.0,1081.0,974.0,107.0,2962.0,742.0,1859.0,12736.0,,975.774,,5498.445,,20093.903,,897.329,,4194.0,,340.532,48.707,73.101,1600.484,6450.716,,
2003-06-30,30.15,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-27,29.18,5.19,,,,,,,,,,12259.0,,972.0,,5867.0,,20727.0,,873290.0,,17.0,,,,,,,
2003-06-26,28.97,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-25,31.65,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-24,30.05,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-23,30.22,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-20,30.63,5.68,,,,,,,,,,12175.0,,976.0,,5900.0,,20027.0,,873611.0,,17.0,,,,,,,
2003-06-19,29.86,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-18,30.28,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-17,31.08,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-16,31.14,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-13,30.63,5.44,,,,,,,,,,13187.0,,976.0,,5860.0,,20589.0,,877458.0,,17.2,,,,,,,
2003-06-12,31.41,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-11,32.17,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-10,31.72,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-09,31.36,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-06,31.26,6.25,,,,,,,,,,12656.0,,976.0,,5803.0,,19849.0,,872215.0,,16.9,,,,,,,
2003-06-05,30.84,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-04,29.81,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-03,30.78,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-02,30.72,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-30,29.56,5.99,,,,,,,,,,13079.0,,968.0,,5837.0,,19977.0,,875458.0,,17.3,,,,,,,
2003-05-29,29.15,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-28,28.46,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-27,29.24,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-23,29.74,5.92,,,,,,,,,,12679.0,,960.0,,5813.0,,20598.0,,871669.0,,17.2,,,,,,,
2003-05-22,29.09,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-21,29.51,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-20,29.29,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-19,28.84,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-16,29.07,5.96,,,,,,,,,,12914.0,,960.0,,5807.0,,19895.0,,870120.0,,17.2,,,,,,,
2003-05-15,28.57,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-14,29.21,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-13,28.51,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-12,27.34,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-09,27.65,5.73,,,,,,,,,,11445.0,,960.0,,5855.0,,19854.0,,868766.0,,17.2,,,,,,,
2003-05-08,26.94,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-07,26.24,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-06,25.65,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-05,26.43,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-02,25.74,5.24,,,,,,,,,,12578.0,,960.0,,5829.0,,20701.0,,870684.0,,17.5,,,,,,,
2003-05-01,26.05,5.32,167.0,864.0,1034.0,921.0,113.0,2687.0,716.0,1653.0,12918.484,,1096.935,,5663.475,,19343.71,,888.639,,-2321.0,,325.157,48.519,74.56,1514.697,5621.675,,
2003-04-30,26.09,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-29,25.32,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-28,25.25,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-25,25.92,5.39,,,,,,,,,,12138.0,,973.0,,5766.0,,19396.0,,870997.0,,17.6,,,,,,,
2003-04-24,27.52,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-23,28.04,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-22,29.92,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-21,30.76,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-17,30.1,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-16,29.16,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-15,29.46,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-14,28.41,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-11,28.28,5.28,,,,,,,,,,11819.0,,973.0,,5801.0,,19698.0,,860204.0,,17.2,,,,,,,
2003-04-10,27.2,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-09,28.93,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-08,27.97,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-07,27.76,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-04,28.41,4.86,,,,,,,,,,11457.0,,973.0,,5866.0,,20767.0,,859871.0,,17.4,,,,,,,
2003-04-03,29.05,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-02,28.55,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-01,29.48,4.9,185.0,795.0,983.0,877.0,106.0,2597.0,667.0,1600.0,12599.167,,1052.667,,5725.816,,19830.4,,890.96,,10126.0,,314.655,48.831,73.02,1743.53,5210.476,,
2003-03-31,31.14,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-28,30.21,5.06,,,,,,,,,,12719.0,,981.0,,5906.0,,19831.0,,863369.0,,17.8,,,,,,,
2003-03-27,30.31,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-26,28.71,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-25,33.42,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-24,29.51,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-21,27.18,5.05,,,,,,,,,,13064.0,,981.0,,5906.0,,20164.0,,856636.0,,17.7,,,,,,,
2003-03-20,28.62,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-19,30.01,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-18,31.55,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-17,34.92,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-14,35.41,5.17,,,,,,,,,,11613.0,,981.0,,5886.0,,20301.0,,852931.0,,17.5,,,,,,,
2003-03-13,36.05,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-12,37.87,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-11,36.81,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-10,37.18,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-07,37.76,7.42,,,,,,,,,,9840.0,,983.0,,5872.0,,19887.0,,852459.0,,17.6,,,,,,,
2003-03-06,37.21,7.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-05,36.86,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-04,36.95,7.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-03,36.1,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-28,36.76,10.81,,,,,,,,,,11550.0,,903.0,,5901.0,,20078.0,,856747.0,,18.1,,,,,,,
2003-02-27,36.83,8.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-26,37.96,10.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-25,36.06,18.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-24,37.29,11.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-21,36.76,6.73,,,,,,,,,,10602.0,,903.0,,5898.0,,20064.0,,855050.0,,18.1,,,,,,,
2003-02-20,36.45,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-19,37.02,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-18,36.88,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-14,36.61,5.88,,,,,,,,,,11039.0,,903.0,,5906.0,,20353.0,,856084.0,,18.2,,,,,,,
2003-02-13,36.63,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-12,35.83,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-11,35.43,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-10,34.46,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-07,35.05,6.3,,,,,,,,,,9777.0,,903.0,,5899.0,,19151.0,,853026.0,,17.9,,,,,,,
2003-02-06,34.36,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-05,33.91,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-04,33.61,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-03,32.84,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-31,33.51,5.58,,,,,,,,,,10450.0,,886.0,,5764.0,,20819.0,,857347.0,,17.9,,,,,,,
2003-01-30,33.78,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-29,33.54,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-28,32.7,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-27,32.43,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-24,34.98,5.91,,,,,,,,,,11211.0,,956.0,,5739.0,,20281.0,,856403.0,,17.5,,,,,,,
2003-01-23,33.9,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-22,34.32,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-21,34.62,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-17,33.88,5.66,,,,,,,,,,10841.0,,956.0,,5702.0,,20105.0,,856915.0,,17.3,,,,,,,
2003-01-16,33.58,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-15,33.23,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-14,32.42,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-13,32.08,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-10,31.59,5.19,,,,,,,,,,11097.0,,956.0,,5728.0,,19263.0,,855330.0,,17.2,,,,,,,
2003-01-09,31.95,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-08,30.66,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-07,31.2,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-06,32.29,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-03,33.26,5.13,,,,,,,,,,10569.0,,956.0,,5752.0,,19780.0,,861603.0,,17.7,,,,,,,
2003-01-02,31.97,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,31.21,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-30,31.41,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-27,32.68,4.81,,,,,,,,,,9847.0,,1023.0,,5749.0,,20434.0,,860984.0,,17.6,,,,,,,
2002-12-26,32.61,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-24,32.13,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-23,32.09,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-20,30.57,5.05,,,,,,,,,,11554.0,,1023.0,,5758.0,,20211.0,,870009.0,,18.1,,,,,,,
2002-12-19,30.57,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-18,30.41,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-17,30.04,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-16,30.15,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-13,28.39,5.05,,,,,,,,,,11822.0,,1023.0,,5752.0,,19950.0,,868583.0,,17.9,,,,,,,
2002-12-12,28.2,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-11,27.49,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-10,27.73,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-09,27.29,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-06,27.03,4.39,,,,,,,,,,12288.0,,1023.0,,5763.0,,19508.0,,869699.0,,17.9,,,,,,,
2002-12-05,27.27,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-04,26.8,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-03,27.34,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-02,27.27,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-27,26.87,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-26,26.6,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-25,27.01,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-22,27.73,4.32,,,,,,,,,,11831.0,,969.0,,5754.0,,20498.0,,861568.0,,17.9,,,,,,,
2002-11-21,27.07,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-20,27.0,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-19,26.41,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-18,26.71,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-15,25.5,3.92,,,,,,,,,,11988.0,,969.0,,5738.0,,19611.0,,863910.0,,18.3,,,,,,,
2002-11-14,25.4,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-13,25.28,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-12,26.19,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-11,26.02,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-08,25.83,3.76,,,,,,,,,,11465.0,,969.0,,5349.0,,19214.0,,858147.0,,18.2,,,,,,,
2002-11-07,25.36,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-06,25.72,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-05,26.06,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-04,26.89,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-01,27.04,4.07,146.0,683.0,834.0,725.0,109.0,2297.0,611.0,1395.0,12267.567,11840.0,1026.033,987.0,5623.528,5711.0,19991.2,19796.0,883.966,863471.0,2873.0,19.2,330.544,54.589,78.651,1913.629,7272.705,,
2002-10-31,27.18,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-30,26.85,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-29,26.81,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-28,27.25,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-25,27.09,4.12,,,,,,,,,,11442.0,,938.0,,5714.0,,19990.0,,859477.0,,19.4,,,,,,,
2002-10-24,27.87,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-23,28.19,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-22,27.93,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-21,28.31,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-18,29.56,4.11,,,,,,,,,,11909.0,,958.0,,5721.0,,19043.0,,858130.0,,19.2,,,,,,,
2002-10-17,29.61,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-16,29.28,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-15,29.73,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-14,30.06,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-11,29.36,3.8,,,,,,,,,,11315.0,,958.0,,5490.0,,18804.0,,850954.0,,18.4,,,,,,,
2002-10-10,28.96,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-09,29.31,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-08,29.56,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-07,29.65,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-04,29.65,3.86,,,,,,,,,,10870.0,,958.0,,4803.0,,19711.0,,840480.0,,17.2,,,,,,,
2002-10-03,29.73,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-02,30.59,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-01,30.71,4.41,140.0,709.0,851.0,740.0,111.0,2521.0,633.0,1537.0,11892.774,,961.839,,5358.216,,19678.387,,881.093,,23220.0,,343.427,42.109,78.459,1645.873,7457.92,,
2002-09-30,30.59,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-27,30.53,3.76,,,,,,,,,,10722.0,,931.0,,5190.0,,19224.0,,844179.0,,17.1,,,,,,,
2002-09-26,30.31,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-25,30.69,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-24,30.79,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-23,30.85,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-20,29.65,3.95,,,,,,,,,,10967.0,,931.0,,5736.0,,19360.0,,852861.0,,17.6,,,,,,,
2002-09-19,29.49,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-18,29.57,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-17,29.08,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-16,29.14,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-13,29.83,3.37,,,,,,,,,,10664.0,,931.0,,5716.0,,19512.0,,855101.0,,17.7,,,,,,,
2002-09-12,28.95,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-11,29.77,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-10,29.62,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-09,29.8,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-06,29.51,3.39,,,,,,,,,,10911.0,,931.0,,5773.0,,19209.0,,859139.0,,18.0,,,,,,,
2002-09-05,29.06,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-04,28.28,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-03,27.76,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-30,28.97,3.12,,,,,,,,,,11349.0,,937.0,,5883.0,,20015.0,,862811.0,,18.4,,,,,,,
2002-08-29,28.83,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-28,28.31,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-27,28.84,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-26,29.23,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-23,29.99,3.48,,,,,,,,,,11714.0,,984.0,,5918.0,,20328.0,,866770.0,,18.7,,,,,,,
2002-08-22,30.11,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-21,30.37,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-20,30.12,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-19,29.86,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-16,29.24,3.1,,,,,,,,,,11512.0,,984.0,,5907.0,,20181.0,,865875.0,,18.6,,,,,,,
2002-08-15,28.99,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-14,28.19,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-13,28.35,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-12,27.84,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-09,26.87,2.83,,,,,,,,,,11116.0,,984.0,,5858.0,,20357.0,,862532.0,,18.4,,,,,,,
2002-08-08,26.67,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
