,oilrig_count,oil_price,oilconsumption,oilproduction,oilstorage
2016-01-03,-5.161290322580669,-0.21333333333333115,73.42857142857247,2.285714285713766,66.57142857136205
2016-01-04,-5.161290322580669,-0.21333333333333115,73.42857142857247,2.285714285713766,66.57142857136205
2016-01-05,-5.161290322580612,-0.9466666666666725,73.42857142856883,2.285714285715585,66.57142857159488
2016-01-06,-5.161290322580612,-2.8400000000000034,73.42857142856883,2.285714285715585,66.57142857159488
2016-01-07,-5.161290322580669,-2.6799999999999997,73.42857142857247,2.285714285713766,66.57142857136205
2016-01-08,-5.161290322580669,-0.769999999999996,73.42857142857247,2.285714285713766,66.57142857136205
2016-01-09,-5.161290322580612,-0.68333333333333,242.71428571428623,2.285714285713766,601.571428571362
2016-01-10,-5.161290322580669,-1.1866666666666674,412.0,2.285714285713766,1136.571428571362
2016-01-11,-5.161290322580669,-1.1866666666666674,412.0,2.285714285713766,1136.571428571362
2016-01-12,-5.161290322580612,-1.5933333333333337,412.0,2.285714285715585,1136.5714285715949
2016-01-13,-5.161290322580669,-1.0,412.0,2.285714285715585,1136.5714285715949
2016-01-14,-5.161290322580669,0.7999999999999972,412.0,2.285714285713766,1136.571428571362
2016-01-15,-5.161290322580612,-0.9700000000000024,412.0,2.285714285713766,1136.571428571362
2016-01-16,-5.161290322580612,-2.0150000000000006,366.57142857142753,-0.857142857143117,1765.857142857043
2016-01-17,-5.161290322580669,-0.48999999999999844,321.1428571428587,-4.0,2395.142857142957
2016-01-18,-5.161290322580669,-0.48999999999999844,321.1428571428587,-4.0,2395.142857142957
2016-01-19,-5.161290322580612,-0.490000000000002,321.14285714285506,-4.0,2395.142857142724
2016-01-20,-5.161290322580612,-2.035,321.14285714285506,-4.0,2395.142857142724
2016-01-21,-5.161290322580669,1.0800000000000018,321.1428571428587,-4.0,2395.142857142957
2016-01-22,-5.161290322580669,5.390000000000001,321.1428571428587,-4.0,2395.142857142957
2016-01-23,-5.161290322580612,1.9333333333333336,-119.71428571428623,-3.0,2310.571428571362
2016-01-24,-5.161290322580669,-1.1733333333333356,-560.5714285714275,-2.0,2226.0
2016-01-25,-5.161290322580669,-1.1733333333333356,-560.5714285714275,-2.0,2226.0
2016-01-26,-5.161290322580612,-1.3566666666666656,-560.5714285714312,-2.0,2226.0
2016-01-27,-5.161290322580669,2.0100000000000016,-560.5714285714312,-2.0,2226.0
2016-01-28,-5.161290322580669,3.6700000000000017,-560.5714285714275,-2.0,2226.0
2016-01-29,-5.161290322580612,1.3399999999999963,-560.5714285714275,-2.0,2226.0
2016-01-30,-5.161290322580669,-0.23000000000000398,-48.533047619046556,-51.16933333333327,8048.333333333256
2016-01-31,-5.161290322580669,-1.3599999999999994,463.5053333333344,-100.33866666666654,13870.666666666744
2016-02-01,-5.161290322580612,-1.3599999999999959,463.5053333333344,-100.33866666666654,13870.666666666744
2016-02-02,-4.16685205784205,-2.3999999999999986,24.688166666666802,-19.542333333332863,1566.5833333332557
2016-02-03,-3.1724137931034306,0.6699999999999982,-414.1290000000008,61.253999999998996,-10737.5
